Delegator,Amount
cosmos1sauajlhen0fm0fgfuwr0djf66cy5us5n3zkfzx,140.900066
cosmos1erlk90jrpt7v5qsdm24t7cdajlkhk8nw378mkh,66.146685
cosmos1c974nc02h8vrgduzdtw8urtemvlxd5wmr8qn9x,466.380644
cosmos1856wpcnfnpw695s4h6k3u5sjjlgfycnh5ud8c2,472.933467
cosmos1tqdgw0yrwjxh42zuz28dl7l5ve0mkys45vfg3h,16.137122
cosmos1v9sz6jkulewgja3dufqy3w8mzewjw0na270xqz,13.95875
cosmos1puq553mgpsu9zeqcfs5kcqhxppzae469kx6lh7,14.337999
cosmos1zw8dhsncaxhd4rt0khmayyzgwzxdspz8jxgh0m,105.889
cosmos1dmfc20gm0f4lnu0fuuq7c24tyjrdurfk45pcmu,458.214845
cosmos1z7j3tn5zdkzgqzvdyps27s0tdqtvt3u2zgw0hr,37.628936
cosmos1p4uj2g9ndrdpwjsjw6w2cljcjktxx739kn206n,1.630313
cosmos19dzzz3fx33vycv5le97ygetm8cgm9ufm7e9k4v,90.483712
cosmos19wrx67d6xzteulkkp9s7uatx7w47dgmmpd09p0,7.94875
cosmos1vg6mdcps3wad9jh6fn2sjn7d8k6h9fpwkvwefm,1.626832
cosmos1akvgr9nhnc2yrds0enaamm0melwl90ra88yxvn,2.751984
cosmos1jr7rrfv804vp04vewhqd2qdrg84crhz0lras4n,16.894909
cosmos18t0srq7mt5gqvl5scyx549w7jumx85syu2y9yd,9.5
cosmos1s6t3wzx6mcv3pjg5fp2ddzplm3gj4pg6g996zm,5181.1
cosmos19h0sqdzfuwzyfuzevuhktdfj9tmpunsdh4mr0m,26411.932487000002
cosmos1l4sk9k6j9aw5sn4j6e8jrpts5u5sk4xh6wqlex,400.18784
cosmos1g6pqxzl4ewz3ndlrtygfq37rd07ayw6f3a2an8,0.663956
cosmos1r3hw5uwhe38gngqe6gq8xzs6hg5pwl4mf3xc4d,7.591431
cosmos1gx3zykjxw6fa6wmj8ye9szmz9f2c2fwyk79st9,30
cosmos1x7hsggctwg8wvyel009w0hdw6863r8dymkxq6f,0.000001
cosmos1jqx8smtsxhm5euz768xhka6lg908rap0mwvkml,5.715287
cosmos14fr86wh3dfvpnh88tny4ek257vtp3lr0kkgnx3,6712.821445
cosmos1hvkrhq9aygktqltefja7xyyf3pck6mfqfu00p9,2.137997
cosmos1c26ejhvwtrgywhs55x5f67amra2dlurzrep953,0.009999
cosmos1x5kh28uwxd86rm9vnawapesvf82f42unhhszsf,11.338602999999999
cosmos18fsnn4l9w8xewq6qgeqda0mf5v8t5hd527mnlz,25
cosmos1z796sywfsh7m2ykceey7vuen2a3ruks6fc56k6,27.662184
cosmos1zqg753ll6zf85nzml67ure8zqqkpyvw85xxy5w,52.4252
cosmos1k9z0jfkrzc7en60tm28cm4slw9nfz4vaqujaxc,0.061838
cosmos1f8r7uetn0qvnd7athurq5h89lkps89mjdc7ndq,19
cosmos1qnpx3y9jrx6z439r55aekmelkwe3fp42w75l48,0
cosmos1v3pfjlqnzajll06ssmkf5mn3c8g8ww7xmvaeeh,4.074971
cosmos1tdz00xzzdngp7mzv07e5qh6kqm5f0m0mqs7r40,227.744
cosmos1uzqghreqdzcx7llwgrvmnu0xxn99uy6suepme6,11.765317
cosmos1xkvl2tasa5ntj5s9l8e8ekf4tvs6kqtnc8c59g,4.833039
cosmos1hs6mgl74dt5x7uzxavzgs2nwm5gt8gxdg8r2du,144.284
cosmos1he6t2cznkpjvlcs8vk9j26gzm2k9jv0dp3n4hd,107.377
cosmos1u6yrcjdle8swfrx0jv8s5zznr3pppd2m3uuulg,137.129755
cosmos1nsa99dawf27mqkkjzpyjlus4n3knecxl4kqtgf,3.4192
cosmos1ra723y75k7d8p7fdtl2gxxflm27ph4592g9633,3.35663
cosmos1pysnu7n95dthdgn77f3flle273pjjk9ar6e9kl,3
cosmos1rwjd4xhewaaynxfuf6m4c4722kwgnagxf02zda,9.997632
cosmos1yllsmhc44p2m0dev5wz45wlcryxned50w3yyzn,10.947778
cosmos1a78epu4p4pmfdcmeqw6z38tw4gxhk7ytyfthnf,96.199385
cosmos1wh23emwqlw4afdhsk8ty4z8l23grtcrm8r4uya,0
cosmos13htkwclzqnvxv0xca7qclqx0jcajw2q7upgtyx,178.206247
cosmos1lmn8p7xtpqqylvxpwclvwxday2x70tsuseu67f,0.005458
cosmos1jler25ev4erhgcayrq8gjj05r0kr8d0pwzuuna,50.301058
cosmos1td9629x2z8nlyvfjlytk025t3ehfwgq6jj0azz,46.775575
cosmos1t5uv734t5qyx2ng9v9dwcv3qkpp6d96hnmtq09,92.573945
cosmos17c0u77yaqjtgkz2gn26gf3n6p3mdmynekuftut,376.5
cosmos1pcacf3csvhpq2p2hpen9mt322836a93lqv3g5h,0.08915
cosmos1ehjpdgr4fvzz9nvzzsl2wrxtpj9na06ac27m05,1.899
cosmos1vrdp2m6ulvx8mjsl00guluyefy9d55pfl74vl5,225.54922399999998
cosmos1dd8tzgeyf6wqtfds6l9g26g5q63ml7ty58yc7r,14
cosmos1pfdrmz0xta9d4tcvly5w7qkm9fj52mt5l6lqvu,100
cosmos18cuugap2vc7tp62xkhleakwxl0s3z6nmzytl83,5.290081
cosmos17twkksy38urmhe0enghsr66xde4lz3h93h5uhg,46755.894
cosmos18e5gc80qwy82r9tgzqh9saw6rakg5m5m5nxk40,10.74813
cosmos1gheweljuu25pc84j5dja739mwne7eyamv96spj,99.040256
cosmos1qq9ydrjeqalqa3zyqqtdczvuugsjlcc3c7x4d4,10.081917
cosmos1d92q64a09xwer75gx3yjyge5wgsc3jyzynkae4,57.714603
cosmos1dlnpd9wyzhnt6zr46umuwpl2lhqp859dzxr7kg,6.71826
cosmos1jxvmspa27cx2yjmqcuhr24vp2e94npulaj5wsh,1.807141
cosmos1cfh8anfzrw4j58jxlckylxtlucy8w73u3uyu3w,132.732574
cosmos1f0xv9x0n5wpk2e8tja0v3hj8v3k6ychf4lapsy,21.83
cosmos18d4xddrh2dpzlg0hqhgnszzh6hruk6qss9hvkv,9.62632
cosmos1z9zx3j29v9v037uyqk3ja68yt7gf5cystcyp67,0.000001
cosmos1z82snz0tmhapnjtx59drpm6ldp04hgh5q5mf2d,99.89974
cosmos1rq8kg4n2xkcq640gwecujvtdmadn8hthumryhv,96.69514000000001
cosmos18fmf73zmg2dz9j4vh4j6gtkmwq868snkse7gnd,27.572569
cosmos1f20zecuqm97fkfcdls8flmhjfuw99dqul06jmg,6.92695
cosmos1n2vvpl7dwxawmy2f7jaxs9hmqfdl7y230fls5w,14.759337
cosmos15gw2gn6rsqgp05ls5rg6lxt5yl0uxs3awwyqsn,10.058689
cosmos1fyfxganqs6njz7wg2f4nae98vl7tch8r5t9kta,0.38612
cosmos1uapukx6df4l354garkp9nh2ky5f2vgtpx0huxx,601.1865
cosmos1pselu6gr8my2qqyy5ztyx6huhpnk8claqlpscs,0.000001
cosmos15hsjyah8c64l8fdywk5hhnu7hjwttu2kumuwpp,0
cosmos1c6fmuvhzuj5xnppnxgmsyzljntz50sda3354nn,0.44085
cosmos109nsvtnzdej2d52myxsq5lskaf47d8cnf0znxe,113.08094
cosmos1vctahwrvch3smlqj3a3a25ffxfqg4vcm9lnyqc,37.04501
cosmos106wxp9e8vkj6u5uw2vvzryy30ljlpfa42lu442,52.380883
cosmos1q5a20rtckfzr7wp2qpgvtkcu5kwdwj49a994v5,34
cosmos13aqyeacvfp0lhzgkmlxhm7g7z35qe4d4p9xmuc,0.788085
cosmos1lg2gjke0u9uag4hqh27675ju2489f5ljm45urh,30000
cosmos18s3kf5j2f0pe0qv9lx5n2l3grpzav7zt0c5edh,14.929706
cosmos18vdsal7vl5hdpgyejlvea5kn6pkndjvpgzhlgy,3000
cosmos1lv46e8p23kep4l3lhuzkfc3qkgzelr8a6s2rcz,1.014348
cosmos106h0dmdtu98neuy0w30fcf57dsldkf2hedm47z,2.359239
cosmos1nw9yxlhtfxpc54zx85qtyugzfhgun08pmhk42h,24.177338
cosmos16rtsy2c2fpq57tmanxugyv9qgc9ca4k6ac238w,16.486359
cosmos1wxfqvtat5kdv9qvglyte4pve6r56h4fx7gl60a,184.868362
cosmos1ykw59rsc6cf9l6a4ysp7qv77ufdj2r8kf8jraf,1.1975
cosmos1j3waw2actaveg06faz7ms8e4sm0mkehndg550q,0.000001
cosmos13sl48hqc7j78sx9gfs88mrcl3y9urlfecw5euv,13.632704
cosmos1vdlx37qqxgcqta3k0t3r0zfr47pxdfcmx25h70,6.916208
cosmos16ndz688c703nltyswth0k7vpa4rlj7rfpnddme,18.594
cosmos1rxwkfrmw2lrc7ujj3536pwn3mvrd6823nsr93y,102.109478
cosmos1zf5zhh3esn7pltvxcsp56cw0smct5lzm78u5qn,80
cosmos1p6yqrrulh27dr8h655qhtkt4s0f7lv302msucd,24.268598
cosmos1x5ug9tg7hgn6ya68msnmsu0pwtcqft94hmjka0,5.699817
cosmos13306hrp8e9y9z8lv5h2eccupffj8kw95l446nc,7.159374
cosmos12yfn36085g4avmsadt6atawtps66c774dwja7l,32.637236
cosmos1zzvk0edfu5wrv5ymphvydcw6gk0m0vcj54zpt8,5.51
cosmos13cm03frnz7fgcg8vqxz3hawl86rxl5yq56eyuj,4.625793
cosmos1dqe0tptxy2u92wjvze7kwmnkjzscfjqfg5zwzz,19.899
cosmos1yfrsnppn8zf0vyu3u7x2s207yjf4jxtq6w7vev,0.000001
cosmos19merz70j05lhvlc873h8gpe2yfkmhy7p0eg340,4.65433
cosmos1gx5r6r8rxr4t0tgdyh2s28zf37tpgk02p76flu,3.232047
cosmos1z497e6368kd3sc3ke4ttp0xegeshc2ggxhddf8,194.789595
cosmos1333yxnd9fxndvg37qy246a44xutr36zk4ldh68,0
cosmos1cr2m7cyeewszeu0mjgtsek0hpd04gzkx03nx7d,316.040436
cosmos1027hvzkmpjzftmng3ma8v3hj55uk24dngcecmq,3.984
cosmos1fmlyrf60fy2v8ma40m7yer27u4yvnv7p6r3hpp,2.429108
cosmos1wzt06mkrqutnghm265ywtmv9j7rl05q9syn5hk,104.956775
cosmos19j0pva03n5q0ls8yh6nmf6znrgun4yjek626km,0.009999
cosmos1vrxf6qyefe5n8h8l39lgnmu4m6fsyamyn4gq0u,99.693147
cosmos1y5xnuy4hgkdr6tzgahp4ucgaymzu6vgt6hfpxw,3.134738
cosmos1krgmvndj8m9ucp9guvyert0x2wesnmvz0js0zz,52.221999
cosmos1ssnwhtvaax0jt70eyh7f7hx8n0vkws92gzw5tr,5.587587
cosmos1f88znvnnw5c26x2v2jp94jhvqqzln57s4ar3d0,5.118286
cosmos10kp0894ae7tfpgy44kfyvha4ectpqppwrhc5tr,15.7925
cosmos1awej363qkjfak4tc46qlxan2nel9jll4wdsrwa,0.009999
cosmos124g2na42nskhyqy2gvcz2l7qmmegxw3thq9e55,35.743201
cosmos19hzrjckphstlu4adsq6n9jp4x0vlq3vcfameh6,303.182416
cosmos12j35j2uzfng79hplp0qgs0hlh0u8sg40thskw2,51
cosmos15sayq90dt6wxtlr9yaj4xwz00wz4kt7uzqf9nh,0.750113
cosmos1zr0hw29ckd3jxlwzvncg648hpnztearfp83lyp,0.000001
cosmos18w4jeq9ny7m46f3f8550vzgfqhtx39syvgujsr,6.233
cosmos1zl83ztu8zr8vaugspy80trva6a0jhe543twcpz,0.001
cosmos1a7zgasrrnjaqnqgj74ma6mrqx96lfhtft6fglu,1339.21946
cosmos19wq2tg6382ydwtqcernhuty5c9h0emkqulrtt8,3.589352
cosmos1taylhrc083qc4n69tj7z33v0df9ty7rp44xehw,59279.503088
cosmos1rzj0e4lqd7ym93jjtud8fhtzufefk5tpxvrz43,0.000001
cosmos1xp2j92wg9cjmp2p73k302w0em6ruq2su7djhfv,0
cosmos104l6kttdmnwh5lytwkgccnc8l9zpjr64y8qcmu,0.000105
cosmos1d2kyagvyntmd4qph45pf8yx5cny4ecqza29r0c,38.772218
cosmos13c7ym5hxl7ayzu0y9t6npx2730rrsdg9p8vzda,99.917158
cosmos1w0494h0l4mneaq7ajkrcjvn73m2n04l8mx7xuc,67.999959
cosmos1qgz2q9tlw3m6e4hkx0h86lxu0qym0mgnqp5ywg,31044.612867
cosmos1qlae0h7gv7r6q3ja3u7y87nrmruw6wt3llxmzu,0.000001
cosmos18pnesaex8sredpr7zt4mw5v25jkgeym2y5fnp4,5.263537
cosmos1845tzgkut2hn2w9f3tqlwpk2atpfe8xp3zfsa9,25.688163
cosmos15kf2sa25qjwmhmgufzd4euhm2kl8jfkfr7x8g0,4.156831
cosmos1203lcrngrgqrxyt7k743yekk66cjh4wgta9c9t,127.932005
cosmos1jqpy9auw2cp9g9rwv5u04np6nl49aumvvlrjtt,52.978711999999994
cosmos1kkdzud0vnvj9rrfkyyz47z0kp5gy9y657zadfw,308.913438
cosmos17q7dy0hn2ryeyxmrkvytxxvcvn60dd4qzrc2dv,264.6404
cosmos1xu93ch0alwphkl9x4dk5nfn39mst4mx4735t0j,8.021382000000001
cosmos1nfufeuzhnjzy0kwcefz3qw88k04kj9skah25ps,9.794
cosmos1xjd0qrmm8wsr8frpwmwd5ffu7rqfywqpmgfyes,45.480741
cosmos12qylgwjhelyrep7t9g70rd8520ah6ymjxv748c,17.237915
cosmos16cdlm9nuc6repa2pyhl5sh40xvpk0dnvs6tgks,174.226989
cosmos1fhkmv5zds7nzxcfju3w3kr0re87eycf0u348jv,40.79
cosmos1ktqhkqtxa2mqxmnpe7eskkf84jnk4hgvf8p273,4248.384099
cosmos1yqdvy2y4fydchspmscazxzvhvaqjufjyefm8rd,0.027399
cosmos1y6srxkusz72k9tghnwdanu22mwjm287scvtpkp,76.608438
cosmos1vfkepfjg0q3hy0zvgqathw6rygtmeakzx02hup,794.334506
cosmos1fwy4cnqw9l6l86yf6n8rnh3d5tp8mxgu05wj9c,0.000001
cosmos1e5u69av2l73hdcw0u4n28km282ycwtx4pm0gnv,24.888
cosmos1p5845je0ej9yydlufjwuw9ze775vuhyjcfw2xu,33.802626
cosmos1qs37n7nzardhy0lre9lcr9pr03eh6myyd8g3x0,49.381359
cosmos1phzsxvgjkfszavcrmhtzkgt3vz8ddvhm6hlmft,5.199376
cosmos19zjwcx2nkq9c6ytwnmecyrz9ygmh6wfx6let3y,39.635745
cosmos1nhgdgwdnwt6p2wkzp3dd5hl5yjyql9nj40ervj,0.000001
cosmos1ngehd4fcykl7qh0skjk8erpusvza8l5vfkhk58,0.005
cosmos1uhxmkevj3rq90x56n0ct34ztykzxqec40mzntm,19.617
cosmos1qlsjcw7t73hlerzvek470fs9wyj7vw2v2qx484,4.797962
cosmos14wfdtc0pjznad8t2fqrjyxpymycp9kkfr09d6m,107.15
cosmos180zm6lejzmtuq3ak50x5wktfy6wll0s3csaaau,45.81423
cosmos16rcm94m26tjlwwfs2nzkqquhgumcyqp55vgrfh,13.858889
cosmos18jqfqsk5ega4v2j7d3cagk7efkjxtrw85z0vad,8.305173
cosmos13qjl9qy22r2pp5ex9df7cl756xxcwnf7azurgz,442.895693
cosmos1mt33fr0gnvw67u9hdvt6chr5jzvc2uhl3myhf8,30.599
cosmos1j2kr44ctn494a7nd90ggxsnq8myk8uxvjslg8r,1.304895
cosmos1xwkppckgx4d204s05d4653rfyu4ge0sey357he,19.99
cosmos1d56gzjg54sm7em047dt9y6lg658wpegg44plum,112.715873
cosmos1d6yra6emxne3vsa9aa7vzj5s32y0xm7vwhqn8e,392.386
cosmos1l22dc2vjgrgwl73ef6rl6zp3uwr007ft0r8utf,5733.6341139999995
cosmos1q782ryrm8n7unp0s2aj3epna7jlqu5jsq0fh4n,0
cosmos1282jkcz8rgers42yqz6xpd6837wvd3avwwtdtt,337.63708
cosmos1gapnwgxhswg9yvlm6czem2se6mu7a3ncglcw2d,42.401974
cosmos1g7ff2xe5dmnyfayff40ktmjphuq7t2wgv34c73,416.573582
cosmos1djuxhvgrjj78prnas59kv803cznt0je7rz55py,1.763196
cosmos1q8wzv684nl27cdstz2vsaarwkxhltvxuuau3fw,90
cosmos1x7ql4ymdqdzqh0lz49q7tyh833cua4tfgfkgeq,22.7
cosmos1zp5znl0n9zdse94x5z22x8mx2nn666gtt24rfe,10050
cosmos1wsp63jct3kvkllyxtwut4vgedztvkdt6cf7aw6,0.401889
cosmos1yf563s9sv5e8ank859vt0e30fuf4femzplzsg2,2.271697
cosmos1qxsgj4trl3vw06mdagwavxtn7pxdjavuqacdd4,0.4
cosmos1x34nn0gr03zljqej2ur5n6mkn25auu3vhvsnme,10.458411
cosmos1fcyfn7fthny4nqavvjfnpjd8ahhz0z2twkmq8p,9.999
cosmos1a07t44m2q64ttfqkpltrx7qe9w8gp7ptdy70v4,20.084677
cosmos1gqk6sgsqz2ap8plwkngpmrayhglgakcey7727k,0.096493
cosmos1ut0xg6vqke4kv8503uqvhnz050v9mvun0cf8qu,95.108684
cosmos1650p4h5273jv2ex0jw9mdp828tvcaayfvn0z3j,149.844
cosmos1qqrealw66hljd36lz20pz7z4z40x33mqpcwtef,6.270297
cosmos16r9vujgz5fjnt86m2un47c8ypw4vdtnpc77pzq,209.030664
cosmos1tgaxqayxkts22hvqr8raxarnjpkpjqy8xgcukl,0
cosmos1y4nc3rc3qq4j56ect3sf7yx45stnlsyzjxa62e,21.622018
cosmos12pvpvu4ges0f9syywnhe6lxps4c4lj4zxxny0n,0.835001
cosmos1ts4keee0u9ddaxvsftkupa0dzee9fe3w26dgs9,211.639077
cosmos12putekn777qtqrz5ajzn5x49djh45z2cxeaze3,7.987782
cosmos1rv38tutjxt0ucag042y7a7njcfs60cywwe92yf,0
cosmos120n7mredre8rfzahvstcdk74xl2ppq2f8qxhgq,100.694
cosmos1urcej60stz7ml4wvtvva9zcf2t9j63lq9lvhlz,1254.5073320000001
cosmos1lq5twy9ve4rt787fjhmt3p946awwckr8jt5fkq,196.03479
cosmos1zv53nemw7hw7ks6f6vqs3hflyu36f0793snw0p,2582.88
cosmos1rfqchuwcqux0szts903t9rs4qdztmguneucww5,33.5
cosmos1gy2x55ca834cfcy57ykt4dn9uk2du6vz8783gf,0.995
cosmos18r44vuj0rca8jedfw836rzu7fge5ez53rpnv8u,36.336745
cosmos12j6j99kry88fmfgzve6ez25kdrzs66thevamam,5.01109
cosmos1kmhfh6hnm4rhhq6fkdwm2xfgnth0zvtk4eha3j,9.97
cosmos18nmfma6lpsm8m27ehaq3ytudkjswxwjyeay0cy,1.653092
cosmos1ns80ncz6wpdnpmdpjdaka22axen68rm39yjm66,1
cosmos15htr6dwaewr3c4u0ngyfae5e3nwz9snvmfy8t0,50
cosmos1y5s4rppxk49w48h7kq7uzn89vc6khsnyrrmvq7,13.085766
cosmos1xjvte23d8v03nwryavn7akqvqlvd3e5hp4rqk6,295.647681
cosmos124nzpks9wsehfw0s9s8vj9ehw9nufszvanp539,160.05883699999998
cosmos1fasxr4ypn2l8lfwfdnep0sk9kue89lr33xjmla,541.262273
cosmos1d5dxdwnfk9adrzz93f5prf5wle2ld6p7zszsd2,11.133155
cosmos1yz2rr02gq9889gdz7emeu5aadqdumq07zwxzvq,47.368
cosmos1hy00697fs7269gcvz8z3a9frn8gulcmzu0y22m,31.641
cosmos1qajrpelxham07zqhsmkjgmxh6yzn8fqs3gum6u,12.12785
cosmos13mnf45gmslccqhdauzkazv7asjmdhvvaxatzrn,36.232194
cosmos10jdkadchf5q0glvj4lpx9aupz32fpgg4d23g34,0.985
cosmos1rrcmv9l5sywsw3xsk6chwdfkak064t6rsr3azs,8.071286
cosmos1xt352n044y3tmxyugun6fv9uahxa23seeawcku,70
cosmos1e78zc77jlwtzulvupvun55vhvm0ruzdg7hv5f0,85.369
cosmos1ytpz9gt59hssp5m5sknuzrwse88glqhgcrypxj,0.000001
cosmos1cuxsldq7xc9egpe70wlwjmjmm7thpxr589jh6d,51.151482
cosmos1vhn8snchndudys9xts96q4kd4a98dtqtxm9mr2,133
cosmos1p7arnpp2rzzgttvulhk2024jcrnp7zthtkclw2,91.894
cosmos1fch66hdv9uygpfnrkv79d35pxjuphqqwsqn46t,69.129241
cosmos1h9m9nc0jpy255q0pqweraz855xduar7x33kdn8,18.188659
cosmos1xa6h8dcxchkn2453dj4dh7tl8d2fplzxr5xx92,344.59875
cosmos1k3e8jvj6xua2cl7740yjqwzghe59f68jfc3g6y,5.852358
cosmos1v5ktw64n8t7hlhcymvv40np4pwuad5fsup8keg,1.057734
cosmos1y0ef7cyu5vvcg70xnrqwslq3ngcts2e4l0f5gh,10.659688
cosmos1fayymujhzu6tezjpr55wzmjvpz9y9p5k800mgu,98.993704
cosmos1mm5xqeq89elfhc0pvkcav477njmkmdj2kpm94z,4.5663789999999995
cosmos1akhswynqs07zj5p2k25r6s4ur45qyjnr30wt59,4928.318437999999
cosmos1d0yx9hfken4annl2h0x3yyalt6vsj4h2uw4vnw,213.473938
cosmos1n45552m28f6ep54shzh45txtkff25flarvez2a,384
cosmos12a7esk9yzcwut0nux2ejq8k29aqxzxpyg8824y,104.313979
cosmos1mxht4mm3j9v5dr0xqcphw22pmvnhpwttqqc5va,18.812828
cosmos1gvdt23jmnlyjkh4u2vctjaz53qcf9zatadz4re,0.334696
cosmos15cu3szwfrt68a0npdcm0z7y6k2h5fv6pqdup00,5.079
cosmos1tt509ur6pjw8vanl6s5s6wvak0za58tlh3qgf0,75.005961
cosmos1vngy6efk2ujkv0s0v5zgdm7ktfwd2tyfvdkd2e,444.7413
cosmos1t32jvr9c8hr7ayl2l9g5zmvgl6ra3ea4j3wsft,199.899
cosmos1f8xhfhr8dxmsfn5ecfpp424klkcttvlwa5a65c,22.518915999999997
cosmos1rpgtnet84wnaf4czcgd974yt6tcz44e0ld2z8l,27.000314
cosmos1690rms5qen90td3s85l0grnxdlkjy6hgd9z3nh,0.624698
cosmos1km6lnv8245f0hgs6uz875zxx2yppw7834ecqeq,38.28124
cosmos1vdear7vdkxey4knmsz68zpafe07zfcxvqsawgj,0.000001
cosmos1t7d6xf4yqs2xemnn3exs35eucac58hta8elnx0,0.07517
cosmos1tv3t2aufgn2pta9dk2us64z0e9mhqz50zxgj6w,79.495344
cosmos1jhmh8kupd50dppqquqa2jntltw2grmd9fuhhzh,4.635041
cosmos15tmq5edpqvckm5slryg2lssyuxu37cwkpzkh4z,14.059342
cosmos1942f2nuty3xp44dnaske2g8dqk8p5nkw5zynst,0.000001
cosmos1qjzqh93xh6eylunvvmvdtlt27767r4da5szgja,11.147708
cosmos1d64u4ecnpcwhl5qmhqnehu32nuq9cs8haum46p,0.704166
cosmos1f42g6asrdyyxz43tpw63u5e7aym8r85wvd2dfv,9.5
cosmos14wcav4hgzluv0len68uufftr4ud4n2dekrm072,53.248252
cosmos1dytf50w2kc85kwjvdq5mcd4g6253966625lfh3,12.29
cosmos1kymtffvxmgz579fauu8t87t946q4euw2v95l73,0.005
cosmos1dnadgqhxz8c8eddyugx9e4r5w7u9xsw99lp38v,43.620063
cosmos1y4tv6ewl66s3q80pakqgph3jnslkh794px6qm9,10.572
cosmos1ymma8y5nesxl22e9ck8hpt9v8rq849zgzlk2sn,208.64825
cosmos19uegvfr2lx0xa2s9zaqp6sgd8jwnfrk4dgwdtx,80.849268
cosmos1qedk2am29rl2npjzws3n40y2n2cev7s4n78ufc,5.659
cosmos1z25gfar5tlmk58hkhfk3c33h2r6p4xtm4m4q9p,0.000001
cosmos1r7mul5yxz4e44dlxm0s5r894g3y2tkkqqkg6lw,53.531305
cosmos17mpc0jfq4fddcru8kxpxwkladdq9rqv40n3mqk,56.86449
cosmos190jpmcza6dp4edtcupwt8vq7pfekqncxfn2wn5,0.000001
cosmos1r38lx2k93eqvs8yhypwevmz6klweuj3zc2zevf,6.633925
cosmos1au97al6kda67jwvqsng6lcmruelhytaw92s663,1.191512
cosmos1dj5gtp5kw4xs7fha339qedvfnx97nkl64w7lpp,262.81826
cosmos1xx7ps4h7zq7kzay6kdsv2n5gftcryf49jafpwr,10.40989
cosmos1vf8d23qnuayqxcj9vasgw96pjdh5zml6ax8zjp,83.952657
cosmos1efys8lq3fw92sf03dges5v73vrw5wtkzyp908m,4.277712
cosmos1ukc4ryf50w7g7szavck87necyuzg62ps55uzyn,16.214692
cosmos190tdnpzs4cg0jrm67qpfknycmyrk59w0gp55zk,20.502923
cosmos1vaelc6hs3szedvxg9cr2d0l5e9vpfrarp72cch,112.281431
cosmos1fur8wulgcmhv2ql5q9ep5uae6pc57d7fxsanv8,34
cosmos1f3jnz6m2yx4sesrzgxvmfnlupxv3sgu00dl8g5,0
cosmos1mzs0t6u7gqrlzyue96s5mx3v82yt69l3kyxm6d,21.9978
cosmos1sng0f47cuvx6edxaujh24wc3dvk94q0weswr9s,463.5
cosmos1gs0khngjemyn9gn9lstuhhl6t54jkge2uzztnv,175.015687
cosmos16nxanza4my2tckjgw2k66mzccuqsskf3vjhy8p,3151.814302
cosmos1jj9uau9w93y4sw0nz7f2ejsuu5msameqmqvpq4,7.349072
cosmos15uyd6lucypy72vw4e0y7e8y2yju4y2sspl2kc5,0
cosmos1qwelfwtzqzw495phtsnj8rfh2kq4pgpll5nepq,16.79064
cosmos1r2fa0p7yemrwxktcmhpa09wx7s68wyaj8s82xz,2.163357
cosmos1055yfza2mya34cnzcts0e8wm3tqug4t8fl7938,9.395557
cosmos1r0lsv22pfruh9pn8jvkl4x832tke3zme3gnkjk,7
cosmos10ec0thf73yzsxzajf7gu9rnqpd79p6mfqg7tnp,0.055
cosmos1kezzd8q3lc8wek2ks48e36cv57jvtsr74l9uf4,25000
cosmos1f9s64cse3sj52jatv6hvhv8m8pklwxluj29d47,260.183571
cosmos1y8ff7wqth5sm4wlfrut8wjl9duspwan7dcxgza,0.00434
cosmos1q5a8sp7etgs809d2pxt8vg2834wjk4cqv797n7,33.053339
cosmos12mdjqtdd24meh9hxdmld46vh7wxutlthnsgmyg,12.320162
cosmos1alskaujldc0sfj5y27k3nerefw7p6v0htvycjh,0.97
cosmos1fd6rdxla0trq77smy3pn0q8a8h7s9yj3mkhu8a,4.2219999999999995
cosmos1tmvk3ap6650sd93ga9djft03yn2u790ysm0l8u,352.537273
cosmos13vrt73zl2e0gv8dc4vv747ztjyts7vf7v3mlrj,102.277579
cosmos19nfez66kps2rs088337y6emgsw2h0c0slaypyd,151.289989
cosmos1d9u0w0gyffeqagwwzcgymhjhpzrjrhajktrmxc,314.853209
cosmos1fk2l9csq7x6f05wgapehyak7fpa3fgw3ng5ske,66.975805
cosmos1z7ct5npxmtdszkdwjkyhmeswmw7u5qm8wmqr4x,3.0006999999999997
cosmos18jvd6easynzqlp03sk2h0aux6kuv38k5rjegg4,424
cosmos1f9y3hn4a97yxtsdzatwg6tatk8gwuyuj5qpv3a,0
cosmos1qq9p8799h0xqzf5j2pv3r0prrzyreszjw7ll6g,1
cosmos1dnqaz7cc40nd8em0jsj4uu2hacwwvyz30g397h,2
cosmos1gc07q2mj2xz4jzw6ntftghwmmjwaluur5m6gr8,5.902178
cosmos19afaqevgfwkvxatzqztaeraj43ffyy9pw3uc2w,101.837487
cosmos1zkxqtnu8upawfa57vmr23ukkxm37kgql4f8ep7,54.000714
cosmos1qerwnwm7gy25d2sp4e70n00qhekltk5cpm3x3z,40.288929
cosmos12ats8m8lxq96pehk06dy62u5r4mwfu5tn74n7t,0.000001
cosmos17vzs7rvg0jwqke5rscudmssvtyzw2u3flcd25j,2
cosmos1xa8m8nwnplf2z2e48ferxym259g8zq42mxmma8,24.941613
cosmos1eazjh4vtturqnakrv34efyazefyc7efm5qqa3w,7.502499
cosmos125c9awpa5pmycz2jt90zlk8h33r2vh6krhq8u8,0.551709
cosmos1qzq83rvvxm9l6x4che6002rvvaw2cdgpejfk25,3.217246
cosmos1f5j7j9wlzpjj6j83252e2rf75j9ypk7vrdhkvy,30.88718
